기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적
20244,R,전통시장,3130094,청량리청과물시장,CS100010,커피-음료,91718110,7020,58796497,32921613,10702098,12917035,10908383,12950590,11318391,17327926,15593687,0,4096960,25166561,37611779,23962767,880043,62205991,29435877,0,1036761,3917412,5858406,15994090,64835199,4579,2441,827,1061,865,955,871,1326,1115,0,388,1833,3119,1635,45,4538,2473,0,96,393,572,1151,4799,1777691.0,4.0,60060872.0,16179442.0,7206541.0,4384350.0,8433773.0,10050345.0,2525221.0,1751500.0,7126973.0,2402727.0,56.0,42.0,14.0,3.0,0.0,4.0,4.0,12.0,33.0,2.0,0.0,2.0,4.0,11.0,23.0,1.0,0.0,2.0,0.0,1.0,10.0,46.0,0.0,46.0,208949.0,99878.0,109070.0,13015.0,33804.0,29057.0,29121.0,34916.0,69036.0,30001.0,42082.0,37291.0,38453.0,40354.0,20767.0,29733.0,29745.0,29629.0,29967.0,30997.0,31659.0,27220.0,8,9,11,1,11,1,1,203780,453376,11230,동대문구,11230545,제기동,28297
20244,R,전통시장,3130095,청량리전통시장,CS100010,커피-음료,53879964,2846,31992529,21887435,6990859,7790207,3169682,8095163,5946618,13205465,8681970,392745,0,6320882,8718935,23809572,14637830,29121827,17684112,0,2312354,3804868,3911139,11745756,25031820,1781,1065,360,416,212,451,342,649,416,9,0,564,741,1061,471,1614,983,0,119,259,260,537,1421,2289705.0,5.0,106183611.0,32606950.0,12604726.0,8066297.0,15940323.0,15432594.0,3829636.0,3538939.0,9804948.0,4359198.0,415.0,295.0,120.0,6.0,26.0,19.0,25.0,80.0,259.0,5.0,14.0,12.0,22.0,65.0,177.0,1.0,12.0,7.0,3.0,15.0,82.0,354.0,0.0,354.0,565516.0,267752.0,297765.0,35675.0,92244.0,76822.0,78585.0,92942.0,189247.0,77796.0,112157.0,101690.0,104961.0,112705.0,56206.0,79653.0,79980.0,79963.0,80704.0,83339.0,86220.0,75656.0,4,5,0,0,0,0,1,203840,453595,11230,동대문구,11230545,제기동,30889
20244,R,전통시장,3130098,회기시장,CS100010,커피-음료,111645172,16832,78594473,33050699,14595599,16652805,17059238,17295241,12991590,14114990,18935709,0,12470728,39363685,28864953,29201160,1744646,50069053,57064778,740172,40504572,28687244,15086212,18288441,3827188,11871,4961,2356,2525,2357,2396,2237,2283,2678,0,2364,5803,4560,3782,323,8324,8338,144,6514,4243,2328,2861,574,3111453.0,7.0,555018173.0,132087302.0,73520098.0,51922405.0,58088690.0,88311173.0,24372959.0,20880391.0,78801780.0,27033375.0,1279.0,556.0,723.0,86.0,669.0,186.0,115.0,95.0,128.0,34.0,263.0,100.0,57.0,43.0,59.0,52.0,406.0,86.0,58.0,52.0,69.0,1035.0,0.0,1035.0,283480.0,121286.0,162193.0,33712.0,146150.0,29472.0,22650.0,20531.0,30964.0,55938.0,56837.0,40068.0,39788.0,55800.0,35050.0,40140.0,41622.0,42052.0,41890.0,41650.0,39195.0,36929.0,12,13,0,0,8,1,1,204907,454615,11230,동대문구,11230710,회기동,32212
20244,R,전통시장,3130099,전농로터리시장,CS100010,커피-음료,125106741,15387,85045019,40061722,14961861,16337732,21761031,16216931,15767464,20841524,19220198,0,4296478,36803199,37645650,37340364,9021050,50544594,73429085,4455398,27736681,29083412,29336146,21052636,12309407,10641,4746,2063,1919,2520,2196,1943,2461,2285,0,420,4086,4719,5028,1134,5791,9587,671,3540,3557,3708,2535,1367,1886091.0,4.0,22618305.0,5816050.0,2839147.0,1686730.0,2942139.0,3934687.0,983583.0,671756.0,2771268.0,972945.0,72.0,40.0,32.0,2.0,8.0,3.0,6.0,21.0,32.0,0.0,5.0,2.0,2.0,15.0,16.0,2.0,3.0,1.0,4.0,6.0,16.0,44.0,0.0,44.0,373049.0,175023.0,198025.0,65072.0,60317.0,59346.0,67439.0,52829.0,68047.0,62441.0,75196.0,52314.0,57208.0,79748.0,46143.0,53121.0,53748.0,54414.0,54278.0,53619.0,52616.0,51255.0,4,5,0,0,0,0,1,205012,453131,11230,동대문구,11230560,전농1동,21809
20244,R,전통시장,3130100,답십리시장,CS100010,커피-음료,30326229,6078,20218754,10107475,2850859,3782153,4664697,3894845,5026200,4817907,5289568,0,6235424,10408833,8167652,5136991,377329,11082541,19243688,194773,5234356,8188789,6366197,8105891,2236223,4262,1816,627,868,931,868,968,931,885,0,1424,1976,1646,950,82,2030,4048,45,1153,1754,1236,1486,404,2120052.0,5.0,212710178.0,58869419.0,25240328.0,15165387.0,28737529.0,32749006.0,7495221.0,6494383.0,29139208.0,8819697.0,387.0,191.0,196.0,28.0,57.0,53.0,54.0,63.0,132.0,13.0,30.0,23.0,28.0,31.0,66.0,15.0,27.0,30.0,26.0,32.0,66.0,207.0,0.0,207.0,246454.0,113356.0,133098.0,42271.0,25520.0,34186.0,40934.0,36771.0,66774.0,55556.0,49134.0,30881.0,33580.0,47253.0,30049.0,33915.0,33878.0,34642.0,34527.0,34625.0,37538.0,37328.0,2,4,0,0,0,0,2,205141,452676,11230,동대문구,11230610,답십리2동,22189
20244,R,전통시장,3130106,중랑동부시장,CS100010,커피-음료,419195178,65295,276352286,142842892,52788821,58862247,54263551,52739367,57698300,72932794,69910098,6756231,41597205,100063295,101445171,121299095,48034181,189112549,225477022,8169388,112887133,127372554,74037664,61078213,31044617,43234,22061,8505,8990,8478,8403,8858,11712,10349,985,8533,15495,15343,18058,6881,30280,34567,1353,16996,19065,11830,10147,5455,2222083.0,5.0,677368736.0,182593966.0,81508636.0,51614982.0,89866265.0,110736652.0,24801040.0,21467565.0,86216852.0,28562778.0,1335.0,715.0,620.0,80.0,248.0,205.0,172.0,237.0,393.0,43.0,114.0,107.0,103.0,140.0,208.0,37.0,134.0,98.0,69.0,97.0,185.0,891.0,0.0,891.0,886682.0,427798.0,458884.0,121190.0,130403.0,144283.0,129380.0,145808.0,215620.0,215143.0,170003.0,103910.0,111161.0,164305.0,122162.0,125653.0,125536.0,126456.0,126134.0,126522.0,128823.0,127556.0,6,14,0,0,0,0,8,206787,454757,11260,중랑구,11260520,면목2동,50468
20244,R,전통시장,3130110,면목골목시장(면목시장),CS100010,커피-음료,135456887,16242,87972363,47484524,17372459,22271944,16678596,15691987,15957377,27058761,20425763,0,11008146,41438738,36481008,43022153,3506842,56676637,74617260,1689920,26498856,31801990,25424596,25000897,20877638,10891,5351,2043,2497,2183,2086,2082,2864,2487,0,2077,4784,4372,4641,368,6934,9245,222,3449,4566,3175,2718,2050,2234636.0,5.0,605795914.0,178064852.0,72116290.0,44209250.0,87223770.0,88327941.0,22987483.0,19525748.0,68949721.0,24390859.0,1601.0,831.0,770.0,127.0,234.0,233.0,225.0,301.0,481.0,71.0,97.0,130.0,128.0,176.0,229.0,56.0,137.0,103.0,97.0,125.0,252.0,926.0,0.0,926.0,363472.0,171913.0,191558.0,48416.0,39207.0,44710.0,55205.0,68965.0,106970.0,92103.0,70243.0,42801.0,44729.0,63429.0,50167.0,51200.0,50603.0,51481.0,51337.0,50958.0,53285.0,54606.0,3,5,0,0,0,0,2,207544,453238,11260,중랑구,11260570,면목7동,60053
20244,R,전통시장,3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",CS100010,커피-음료,162361732,37699,106995833,55365899,18594231,23351341,21018180,21263736,22768345,29795644,25570255,0,26803316,43096829,39462664,39650265,13348658,76541853,81442851,3220595,26938474,38501143,34737872,27896375,26690244,25766,11933,4671,5389,5230,5284,5192,6369,5564,0,7989,9931,8650,8522,2607,19090,18183,776,6513,9828,8424,6252,5479,2217153.0,5.0,926157899.0,263585737.0,109332679.0,66648836.0,129202432.0,142254520.0,32298254.0,29151709.0,115681953.0,38001779.0,2004.0,964.0,1040.0,176.0,311.0,310.0,213.0,335.0,659.0,95.0,130.0,164.0,106.0,175.0,294.0,81.0,181.0,146.0,107.0,160.0,365.0,1129.0,0.0,1129.0,1028053.0,472767.0,555286.0,85904.0,145988.0,182417.0,139495.0,178239.0,296007.0,243608.0,198678.0,122958.0,132850.0,194785.0,135175.0,144754.0,144387.0,145109.0,144128.0,144438.0,151945.0,153294.0,3,7,14,1,0,0,4,208009,454485,11260,중랑구,11260565,면목본동,90850
20244,R,전통시장,3130112,사가정시장,CS100010,커피-음료,49105379,7733,28903025,20202354,5486787,4432968,6992869,5882070,6108331,10344152,9858202,0,5451270,9114168,12443218,17089892,5006831,21285567,27683381,1489951,13024124,16375475,9035603,5742765,3301032,4955,2778,938,952,1067,959,1039,1412,1366,0,1417,1762,1890,1948,716,3490,4228,100,1924,2565,1477,964,688,2249536.0,5.0,797632147.0,237663198.0,94019327.0,60198729.0,115544774.0,116068448.0,28812432.0,26219194.0,86723691.0,32382354.0,1945.0,936.0,1009.0,116.0,287.0,266.0,219.0,350.0,707.0,64.0,131.0,146.0,115.0,169.0,311.0,52.0,156.0,120.0,104.0,181.0,396.0,1115.0,0.0,1115.0,975777.0,454524.0,521254.0,84843.0,151271.0,168226.0,153460.0,161881.0,256096.0,205742.0,200207.0,118096.0,125629.0,193555.0,132549.0,138060.0,136468.0,137268.0,136790.0,139392.0,145754.0,142044.0,6,8,0,0,0,0,2,208001,453529,11260,중랑구,11260575,면목3?8동,59114
20244,R,전통시장,3130115,우림골목시장,CS100010,커피-음료,49538150,6166,32701006,16837144,5249252,7591725,7034741,6548360,6276928,7758035,9079109,0,4156203,15363358,13932457,14430345,1655787,19343396,30194754,456363,7482984,8294092,6897836,10712298,15694577,4310,1856,696,994,878,858,884,884,972,0,732,1992,1685,1521,236,2220,3946,80,1278,1203,886,1235,1484,2192216.0,5.0,980978835.0,277380089.0,117037342.0,72458432.0,141581656.0,151707164.0,39525666.0,29911525.0,112381608.0,38995353.0,2108.0,1047.0,1061.0,134.0,278.0,340.0,252.0,331.0,773.0,62.0,120.0,184.0,150.0,173.0,358.0,72.0,158.0,156.0,102.0,158.0,415.0,1245.0,0.0,1245.0,928626.0,437159.0,491467.0,123909.0,114883.0,147028.0,148511.0,150410.0,243884.0,215781.0,177954.0,117105.0,121629.0,174130.0,122028.0,129016.0,129261.0,129875.0,129254.0,129037.0,140540.0,141643.0,4,9,0,0,11,1,5,208640,455380,11260,중랑구,11260655,망우본동,78310
20244,R,전통시장,3130117,정릉시장,CS100010,커피-음료,140147064,16145,90773691,49373373,13903151,19908006,17656230,22225832,17080472,24915810,24457563,0,9143558,46062739,42931959,38033164,3975644,46718702,85420066,765475,22903924,23998564,29412917,27252063,27805821,10521,5624,1707,2380,2158,2183,2093,2912,2712,0,1442,5303,5092,3861,447,5646,10239,108,3244,2912,3859,3000,2761,2167592.0,5.0,440848055.0,122257296.0,53447655.0,34736184.0,59529535.0,71494345.0,14953638.0,14431326.0,50352876.0,19645200.0,936.0,458.0,478.0,83.0,196.0,92.0,101.0,134.0,330.0,48.0,96.0,42.0,62.0,67.0,143.0,35.0,100.0,50.0,39.0,67.0,187.0,522.0,0.0,522.0,433210.0,208368.0,224843.0,56770.0,111937.0,51348.0,51475.0,59737.0,101945.0,90084.0,78147.0,53466.0,62072.0,92648.0,56794.0,58734.0,58838.0,60035.0,58928.0,59798.0,68572.0,68306.0,6,8,0,0,0,0,2,200788,456537,11290,성북구,11290640,정릉3동,53318
20244,R,전통시장,3130132,삼양골목시장(삼양시장),CS100010,커피-음료,110251384,24149,72605952,37645432,12565557,13955820,13372154,16512097,16200324,17823493,19821939,0,17269464,41565410,34576088,16840422,0,51503347,54070676,1882512,13102276,23243816,25863914,24386070,17095434,16526,7623,3198,3310,3360,3204,3454,3841,3782,0,4539,9148,6830,3632,0,12384,11622,451,2630,5738,6384,5684,3119,2193675.0,5.0,319666134.0,91988799.0,37220644.0,22601189.0,45492743.0,48320039.0,10860746.0,9810650.0,40356509.0,13014815.0,780.0,404.0,376.0,45.0,64.0,77.0,108.0,202.0,284.0,25.0,28.0,42.0,61.0,113.0,135.0,20.0,36.0,35.0,47.0,89.0,149.0,527.0,0.0,527.0,174843.0,86274.0,88570.0,18118.0,18511.0,21193.0,30021.0,33702.0,53299.0,48685.0,34128.0,18518.0,19664.0,29430.0,24418.0,24688.0,24739.0,24883.0,24446.0,24623.0,25881.0,25581.0,5,8,0,0,0,0,3,201680,458392,11305,강북구,11305534,삼양동,47564
20244,R,전통시장,3130139,강북종합전통시장(강북종합골목시장),CS100010,커피-음료,73318947,7988,46195042,27123905,547997,10333993,11409595,10707983,13195474,14050509,13073396,803287,321074,5685324,14119167,31559347,20830748,26732431,45195316,1121755,22326294,18511411,15873639,10239863,3854785,5178,2810,111,1145,1213,1223,1486,1434,1376,81,58,758,1817,3272,2002,3108,4786,142,2356,2235,1611,1055,496,2141923.0,5.0,905968756.0,284161355.0,106297609.0,67820368.0,138735433.0,129535037.0,31089038.0,30390519.0,80892560.0,37046837.0,2397.0,1188.0,1209.0,156.0,447.0,362.0,341.0,376.0,715.0,83.0,208.0,193.0,186.0,187.0,331.0,73.0,239.0,169.0,155.0,189.0,384.0,1500.0,0.0,1500.0,604927.0,277953.0,326974.0,41010.0,112972.0,84745.0,97130.0,106355.0,162716.0,176374.0,113078.0,64495.0,68667.0,98044.0,84269.0,85940.0,84897.0,86519.0,86953.0,86687.0,88031.0,85899.0,6,6,0,0,17,1,0,202329,460268,11305,강북구,11305635,수유3동,74901
20244,R,전통시장,3130140,숭인시장,CS100010,커피-음료,5988499,225,5130827,857672,1015824,729933,590030,1818754,976286,857672,0,0,0,425794,1861332,2466568,1234805,5465380,413629,0,0,0,0,1691013,4187995,207,18,43,31,36,48,49,18,0,0,0,19,98,78,30,177,42,0,0,0,0,36,183,2627626.0,6.0,99443535.0,26377046.0,12282483.0,7666344.0,13383928.0,15813436.0,4838455.0,2980140.0,12251683.0,3850020.0,231.0,128.0,103.0,10.0,25.0,20.0,33.0,55.0,88.0,3.0,14.0,11.0,12.0,42.0,46.0,7.0,11.0,9.0,21.0,13.0,42.0,157.0,0.0,157.0,50946.0,22335.0,28609.0,6815.0,8677.0,7246.0,7953.0,8473.0,11784.0,6043.0,11422.0,8601.0,9129.0,10905.0,4845.0,7099.0,7299.0,7496.0,7396.0,7612.0,7501.0,6543.0,2,3,0,0,0,0,1,202587,457096,11305,강북구,11305555,송천동,32450
20244,R,전통시장,3130146,쌍문시장(쌍문역골목시장),CS100010,커피-음료,300185663,51550,202944696,97240967,35810325,43489179,42159810,39426884,42058498,54884273,42356694,0,33934500,81703140,77452070,91567265,15528688,121509704,174559677,4643741,54988123,79780071,56827260,54573026,45257160,35898,15652,6785,7708,7090,6825,7490,8762,6890,0,8320,13995,13090,13655,2490,22666,28661,827,10469,14409,10109,9108,6406,2235060.0,5.0,1655394935.0,444968452.0,199091863.0,120028512.0,222673154.0,269615557.0,60637097.0,50303319.0,218944906.0,69132075.0,3346.0,1658.0,1688.0,217.0,576.0,485.0,420.0,579.0,1069.0,108.0,279.0,265.0,214.0,294.0,498.0,109.0,297.0,220.0,206.0,285.0,571.0,2001.0,0.0,2001.0,1536389.0,692498.0,843891.0,203260.0,262411.0,229093.0,211117.0,235045.0,395463.0,375473.0,325222.0,189823.0,182235.0,263509.0,200125.0,221423.0,220891.0,219963.0,220530.0,223197.0,217173.0,213213.0,8,11,0,0,9,1,3,202853,460960,11320,도봉구,11320680,쌍문3동,108994
20244,R,전통시장,3130147,쌍문역동측상점가,CS100010,커피-음료,55841208,7295,37271816,18569392,7081066,8799118,7342451,6517274,7531907,10532605,8036787,988206,4901028,11208972,14767887,18810178,5164937,25122744,30718464,1895609,14028804,20343243,8399971,7927430,3246151,4943,2352,1029,1119,968,856,971,1318,1034,135,537,1421,2011,2432,759,3151,4144,208,1855,2736,1080,1005,411,2367824.0,5.0,625318327.0,161315838.0,75632990.0,48070276.0,78637746.0,100697223.0,26808003.0,19162514.0,90452177.0,24541560.0,780.0,365.0,415.0,53.0,119.0,120.0,92.0,123.0,273.0,24.0,48.0,57.0,44.0,58.0,134.0,29.0,71.0,63.0,48.0,65.0,139.0,477.0,0.0,477.0,490625.0,222905.0,267719.0,52218.0,76285.0,76622.0,73822.0,80854.0,130824.0,107563.0,100890.0,64218.0,65420.0,90856.0,61679.0,68504.0,68884.0,68983.0,69017.0,70265.0,73592.0,71381.0,5,7,0,0,14,1,2,203089,460798,11320,도봉구,11320511,창1동,33857
20244,R,전통시장,3130148,방학동도깨비시장,CS100010,커피-음료,172402453,39222,119471427,52931026,21301589,24477395,26095426,23876702,23720315,28598192,24332834,0,28132587,64066073,46173878,31659399,2370516,79701127,92701326,2958863,15843323,34091519,54830779,45144858,19533111,26847,12375,5470,5492,5441,5287,5157,6652,5723,0,7168,13718,11103,6746,487,18616,20606,640,4260,7518,11160,10771,4873,1971060.0,4.0,634038643.0,180666008.0,74001413.0,43448704.0,91238793.0,97185418.0,20604565.0,18776844.0,81771679.0,26345219.0,986.0,506.0,480.0,100.0,97.0,85.0,125.0,192.0,387.0,54.0,57.0,48.0,67.0,105.0,175.0,46.0,40.0,37.0,58.0,87.0,212.0,506.0,0.0,506.0,255710.0,120824.0,134886.0,33164.0,23242.0,27767.0,37548.0,47296.0,86693.0,64018.0,48399.0,29946.0,31667.0,46340.0,35339.0,36098.0,36040.0,36248.0,35651.0,35597.0,38016.0,38062.0,6,7,0,0,0,0,1,203111,462837,11320,도봉구,11320700,방학2동,42546
20244,R,전통시장,3130149,창동신창시장,CS100010,커피-음료,32886816,4833,20017025,12869791,3160712,3879283,4533845,4398295,4044890,6258784,6611007,0,5547351,10977639,9448896,6373815,539115,12092299,20794517,157342,2186778,7928395,8493903,8534289,5586109,3088,1745,516,577,765,578,652,838,907,0,720,1584,1397,1032,100,1774,3059,42,424,1300,1113,1293,661,2151765.0,5.0,864072119.0,227948642.0,104452248.0,63785581.0,114773891.0,142696334.0,33276530.0,26036262.0,115178427.0,35924204.0,2193.0,1096.0,1097.0,242.0,289.0,261.0,294.0,433.0,674.0,123.0,155.0,135.0,153.0,215.0,315.0,119.0,134.0,126.0,141.0,218.0,359.0,973.0,0.0,973.0,707789.0,329405.0,378383.0,91573.0,82545.0,83738.0,109984.0,131963.0,207988.0,219179.0,141661.0,71566.0,71552.0,107424.0,96407.0,100041.0,99419.0,100590.0,100023.0,99782.0,102327.0,105608.0,4,7,14,1,0,0,3,203283,460012,11320,도봉구,11320512,창2동,58415
20244,R,전통시장,3130152,오!도봉거리 상점가,CS100010,커피-음료,5106172,685,4216764,889408,872137,431751,869257,1188752,854867,587182,302226,0,221633,2242226,2009079,633234,0,2233320,2774989,0,477219,605452,1224287,825704,1875646,570,115,132,46,120,144,128,69,46,0,35,271,287,92,0,285,389,0,101,65,145,125,238,1985004.0,4.0,567613158.0,165185369.0,65883190.0,39472432.0,83880455.0,87591948.0,18717801.0,17495785.0,66599848.0,22786330.0,664.0,359.0,305.0,50.0,66.0,74.0,76.0,128.0,270.0,23.0,29.0,39.0,48.0,78.0,142.0,27.0,37.0,35.0,28.0,50.0,128.0,400.0,0.0,400.0,105928.0,52781.0,53146.0,11739.0,11592.0,13805.0,15620.0,19094.0,34078.0,16450.0,19752.0,16173.0,15661.0,24302.0,13590.0,14789.0,14512.0,14796.0,14669.0,14871.0,15799.0,16493.0,3,3,0,0,0,0,0,204052,463707,11320,도봉구,11320522,도봉2동,24434
20244,R,전통시장,3130159,공릉동 도깨비시장,CS100010,커피-음료,12915461,1146,8368451,4547010,1081627,1830265,357945,2435846,2662768,3115283,1431727,0,90914,3718851,5690506,3273086,142104,2978498,9463498,0,2005868,2952971,4703490,1879613,900054,693,453,122,169,56,151,195,244,209,0,17,347,497,254,31,346,783,0,239,246,218,293,132,2314728.0,5.0,1159792312.0,279916296.0,148415899.0,90703246.0,141775698.0,207419789.0,55807856.0,34134014.0,152240398.0,49379116.0,1744.0,887.0,857.0,149.0,336.0,265.0,222.0,260.0,512.0,73.0,158.0,146.0,126.0,123.0,261.0,76.0,178.0,119.0,96.0,137.0,251.0,949.0,0.0,949.0,645465.0,300827.0,344638.0,68509.0,159433.0,87195.0,83499.0,84500.0,162331.0,194151.0,130053.0,67861.0,68419.0,98581.0,86398.0,89464.0,90119.0,91051.0,89749.0,90090.0,96950.0,98043.0,14,18,0,0,11,2,4,206706,458084,11350,노원구,11350595,공릉1동,57720
20244,R,전통시장,3130163,응암오거리상점가,CS100010,커피-음료,30815494,4822,20012084,10803410,4690000,3673149,3809670,4190798,3648467,5532501,5270909,0,2398905,9965480,8266477,7856015,2328617,14306641,16396550,765082,3969229,6609488,5306783,7113295,6939314,3187,1635,652,598,557,683,697,898,737,0,480,1484,1302,1268,288,2228,2588,135,741,1033,1035,1220,651,2373715.0,5.0,481720102.0,122784433.0,58989174.0,35931098.0,62325823.0,82630905.0,19166406.0,14200080.0,65272185.0,20419998.0,1554.0,688.0,866.0,106.0,278.0,254.0,209.0,220.0,487.0,44.0,110.0,123.0,94.0,117.0,200.0,62.0,168.0,131.0,115.0,103.0,287.0,902.0,0.0,902.0,434309.0,197689.0,236619.0,34285.0,64222.0,66537.0,75326.0,69136.0,124802.0,109752.0,85107.0,51067.0,53343.0,76050.0,58990.0,59581.0,60713.0,60714.0,60416.0,61686.0,66128.0,65070.0,7,9,11,1,22,2,2,192561,454386,11380,은평구,11380600,응암3동,53602
20244,R,전통시장,3130166,응암시장(신응암시장),CS100010,커피-음료,5505939,277,4144673,1361266,1322533,49802,1743087,929646,99605,1029250,332016,669567,0,243479,1438738,420553,2733602,3641113,1156524,0,0,1073520,841108,758104,2124905,188,89,34,11,88,33,22,78,11,11,0,11,33,55,167,221,44,0,0,33,122,44,66,3086937.0,7.0,185960384.0,43214172.0,23565219.0,15047991.0,22208105.0,32606772.0,9931846.0,5247835.0,26705487.0,7432957.0,177.0,82.0,95.0,22.0,15.0,26.0,33.0,22.0,59.0,10.0,9.0,11.0,16.0,12.0,24.0,12.0,6.0,15.0,17.0,10.0,35.0,80.0,0.0,80.0,40347.0,18782.0,21565.0,6341.0,3820.0,6754.0,7361.0,6226.0,9846.0,10153.0,7809.0,4623.0,5093.0,7386.0,5284.0,5558.0,5607.0,5624.0,5582.0,5632.0,6176.0,6169.0,2,4,0,0,0,0,2,192811,454967,11380,은평구,11380590,응암2동,8255
20244,R,전통시장,3130167,연신내상점가(연빛거리),CS100010,커피-음료,769871019,89849,502262575,267608444,86161977,97295262,105001653,104460293,109343390,149690333,117918111,5683406,31860859,141976488,205214536,298357307,86778423,289421797,469390345,34467206,260207039,190125841,109424858,104822648,59764549,60456,29393,10997,11991,12121,12219,13128,16457,12936,852,6811,18259,23583,31430,8914,36894,52821,4405,30101,22401,14225,12697,5885,2428535.0,5.0,533103566.0,137968420.0,63618389.0,37723998.0,68196100.0,88352733.0,18633794.0,15909678.0,80384211.0,22316243.0,1440.0,714.0,726.0,83.0,296.0,235.0,172.0,229.0,425.0,46.0,132.0,124.0,100.0,123.0,189.0,37.0,164.0,111.0,72.0,106.0,236.0,906.0,0.0,906.0,1100140.0,518235.0,581905.0,126594.0,224224.0,180604.0,163550.0,160821.0,244346.0,179492.0,205211.0,152580.0,165351.0,250330.0,147176.0,153116.0,154598.0,154057.0,153630.0,163462.0,170121.0,151157.0,18,27,0,0,7,2,9,192841,457827,11380,은평구,11380551,갈현1동,100156
20244,R,전통시장,3130171,불광먹자골목 골목형상점가,CS100010,커피-음료,109966586,9210,73208157,36758429,13057002,17311963,14999582,11574281,16265329,17694109,19064320,0,6544966,37125069,35307127,30458173,531251,54736660,46632686,794382,21417731,17731637,10706909,11551785,39166903,6507,2703,1168,1446,1324,1232,1337,1345,1358,0,730,3554,2813,2073,40,3961,4879,76,2422,1834,998,1080,2432,2756909.0,6.0,1775032187.0,445115413.0,212209069.0,130159864.0,223184221.0,303247263.0,63265989.0,52896282.0,270917080.0,74037006.0,1214.0,525.0,689.0,65.0,324.0,265.0,152.0,153.0,255.0,33.0,123.0,132.0,64.0,73.0,100.0,32.0,201.0,133.0,88.0,80.0,155.0,861.0,0.0,861.0,223982.0,98823.0,125159.0,24190.0,27647.0,30395.0,36947.0,40019.0,64784.0,47828.0,41635.0,28299.0,30661.0,46982.0,28575.0,31064.0,31151.0,31553.0,31227.0,31513.0,34043.0,33431.0,6,7,0,0,14,1,1,193917,456762,11380,은평구,11380520,불광1동,45981
